School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Kansas City,2012-2013,32,8,24,0.250,-13.61,-2.74,,5,11,,3,11,,4,11,,1950,2252,,65.1,108.0,0.416,0.310,0.568,53.2,55.1,12.1,9.3,0.540,16.8,33.3,0.282
Kansas State NCAA,2012-2013,35,27,8,0.771,13.54,6.54,,14,4,,15,1,,7,3,,2414,2115,,63.6,95.0,0.360,0.300,0.504,49.4,51.7,8.7,8.9,0.466,19.0,35.7,0.248
Kennesaw State,2012-2013,30,3,27,0.100,-15.13,-4.50,,2,16,,2,10,,1,15,,1831,2150,,64.5,108.9,0.476,0.313,0.585,56.4,56.6,10.0,9.2,0.555,18.6,38.2,0.325
Kent State,2012-2013,35,21,14,0.600,2.38,-0.82,,9,7,,12,6,,8,7,,2484,2373,,65.8,101.2,0.405,0.339,0.524,51.8,57.7,8.9,10.7,0.487,17.7,36.8,0.277
Kentucky,2012-2013,33,21,12,0.636,13.96,5.81,,12,6,,16,2,,4,8,,2396,2127,,66.8,95.8,0.302,0.284,0.478,48.8,47.2,8.8,9.0,0.439,14.9,33.5,0.217
La Salle NCAA,2012-2013,34,24,10,0.706,10.15,4.47,,11,5,,13,2,,8,6,,2450,2257,,66.5,99.1,0.285,0.246,0.520,55.4,50.0,8.7,10.7,0.493,18.3,37.7,0.194
Lafayette,2012-2013,34,19,15,0.559,-2.99,-2.35,,10,4,,14,3,,5,12,,2349,2346,,65.8,104.5,0.314,0.322,0.548,56.2,52.7,9.8,8.5,0.522,17.8,36.3,0.215
Lamar,2012-2013,31,3,28,0.097,-20.56,-3.27,,1,17,,1,10,,1,17,,1862,2398,,70.8,108.4,0.290,0.282,0.528,53.3,54.4,13.9,9.7,0.503,13.5,38.4,0.195
Lehigh,2012-2013,31,21,10,0.677,3.96,-3.00,,10,4,,11,3,,9,7,,2266,2022,,66.6,97.9,0.288,0.363,0.501,55.0,60.2,7.8,8.9,0.469,17.4,37.3,0.200
Liberty NCAA,2012-2013,36,15,21,0.417,-9.11,-5.78,,6,10,,8,7,,4,11,,2489,2519,,66.6,104.0,0.385,0.334,0.511,52.8,51.3,9.9,10.1,0.473,13.5,35.3,0.263
Lipscomb,2012-2013,30,12,18,0.400,-11.41,-3.17,,7,11,,8,6,,4,11,,2079,2300,,70.9,106.8,0.444,0.412,0.548,50.1,58.9,11.4,12.0,0.517,16.2,34.5,0.294
Little Rock,2012-2013,32,17,15,0.531,-4.34,-2.21,,11,9,,13,3,,3,10,,2127,2132,,69.2,96.3,0.424,0.350,0.522,53.4,51.0,9.4,7.2,0.480,20.3,36.4,0.293
Long Beach State,2012-2013,33,19,14,0.576,-1.48,1.62,,14,4,,11,3,,7,10,,2291,2360,,68.2,104.5,0.320,0.360,0.531,52.9,60.9,9.6,8.1,0.504,16.9,38.2,0.215
Long Island University NCAA,2012-2013,34,20,14,0.588,-3.19,-5.78,,12,6,,12,2,,7,9,,2677,2589,,70.0,108.0,0.316,0.309,0.550,51.4,54.2,9.8,10.0,0.526,15.8,37.2,0.214
Longwood,2012-2013,33,8,25,0.242,-19.32,-5.07,,4,12,,4,9,,2,14,,2270,2687,,72.4,112.1,0.344,0.292,0.570,54.5,55.9,12.4,8.0,0.539,15.9,37.3,0.249
Louisiana,2012-2013,33,13,20,0.394,-4.90,-2.22,,8,12,,10,5,,2,14,,2337,2413,,71.0,101.9,0.428,0.305,0.528,55.7,45.6,9.1,10.1,0.486,17.9,38.6,0.298
Louisiana State,2012-2013,31,19,12,0.613,5.82,4.01,,9,9,,14,3,,4,8,,2194,2138,,69.0,98.3,0.380,0.308,0.508,52.5,43.9,10.5,10.9,0.470,18.3,37.9,0.260
Louisiana Tech,2012-2013,34,27,7,0.794,5.47,-2.08,,16,2,,14,0,,11,6,,2470,2151,,70.6,89.7,0.353,0.284,0.482,52.7,46.4,8.5,8.9,0.445,20.9,37.2,0.236
Louisiana-Monroe,2012-2013,27,4,23,0.148,-13.95,-1.43,,3,17,,3,9,,1,13,,1621,1959,,66.9,107.4,0.396,0.364,0.569,56.8,55.3,12.1,14.1,0.535,18.8,37.9,0.282
Louisville NCAA,2012-2013,40,35,5,0.875,24.82,9.14,,14,4,,15,1,,8,3,,2978,2351,,66.4,87.1,0.349,0.333,0.483,48.9,49.7,8.3,8.1,0.448,23.1,35.4,0.230
Loyola (IL),2012-2013,31,15,16,0.484,-1.02,-2.29,,5,11,,8,6,,6,9,,1995,1934,,63.1,98.5,0.300,0.313,0.516,51.0,50.5,10.7,11.7,0.484,16.3,31.0,0.209
Loyola (MD),2012-2013,35,23,12,0.657,1.35,-2.08,,12,6,,13,3,,7,8,,2341,2221,,63.9,97.9,0.424,0.295,0.498,52.1,49.0,8.1,10.4,0.458,17.6,40.1,0.281
Loyola Marymount,2012-2013,34,11,23,0.324,-3.10,2.81,,1,15,,5,9,,2,12,,2202,2338,,66.0,103.1,0.404,0.358,0.542,52.1,58.5,10.2,8.5,0.511,18.1,34.7,0.271
Maine,2012-2013,30,11,19,0.367,-9.55,-4.10,,6,10,,8,4,,3,15,,1988,2091,,69.1,100.9,0.332,0.323,0.510,52.0,51.1,11.0,6.8,0.475,15.1,33.9,0.230
Manhattan,2012-2013,32,14,18,0.438,-1.96,-0.36,,9,9,,7,4,,5,11,,1865,1916,,62.5,95.0,0.465,0.328,0.510,53.0,58.2,11.2,12.7,0.461,19.9,36.1,0.322
Marist,2012-2013,31,10,21,0.323,-6.33,-1.62,,6,12,,6,7,,3,11,,2045,2191,,67.8,103.0,0.320,0.302,0.528,55.1,51.1,11.3,9.4,0.499,16.3,35.6,0.218
Marquette NCAA,2012-2013,35,26,9,0.743,14.05,8.59,,14,4,,16,0,,5,6,,2382,2191,,63.4,97.4,0.317,0.359,0.495,49.2,59.5,10.2,9.8,0.462,16.6,36.8,0.216
Marshall,2012-2013,32,13,19,0.406,-3.61,0.94,,6,10,,11,4,,1,11,,2208,2327,,68.8,104.9,0.383,0.293,0.526,51.5,56.7,12.4,7.7,0.495,16.0,39.5,0.254
Maryland,2012-2013,38,25,13,0.658,11.39,4.68,,8,10,,18,3,,4,7,,2688,2433,,67.3,94.8,0.297,0.339,0.474,46.0,51.2,10.1,10.2,0.436,13.6,30.3,0.210
Maryland-Baltimore County,2012-2013,31,8,23,0.258,-12.48,-3.68,,5,11,,6,8,,1,14,,1970,2216,,67.6,104.1,0.446,0.352,0.546,54.9,56.3,10.9,7.9,0.508,17.7,35.4,0.308
Maryland-Eastern Shore,2012-2013,28,2,26,0.071,-19.66,-5.16,,2,14,,2,6,,0,15,,1535,1941,,64.6,106.4,0.332,0.344,0.559,54.4,59.3,11.1,12.1,0.537,18.3,39.3,0.220
Massachusetts,2012-2013,33,21,12,0.636,5.84,4.57,,9,7,,10,5,,8,4,,2408,2366,,70.9,100.8,0.350,0.326,0.513,52.1,55.2,10.0,8.8,0.474,16.1,35.8,0.248
McNeese State,2012-2013,31,14,17,0.452,-11.50,-4.64,,7,11,,9,5,,4,11,,2055,2172,,66.0,103.6,0.359,0.295,0.517,54.7,56.6,8.8,7.9,0.480,16.3,40.1,0.249
Memphis NCAA,2012-2013,36,31,5,0.861,12.28,2.73,,16,0,,17,1,,9,1,,2681,2337,,69.5,92.7,0.349,0.304,0.492,49.2,50.1,10.6,8.1,0.455,19.0,33.9,0.236
Mercer,2012-2013,36,24,12,0.667,0.94,-3.82,,14,4,,13,0,,9,8,,2371,2135,,62.9,93.7,0.392,0.375,0.495,52.7,52.6,9.1,9.4,0.457,19.1,35.7,0.258
Miami (FL) NCAA,2012-2013,36,29,7,0.806,16.98,7.87,,15,3,,14,1,,10,3,,2509,2181,,64.0,94.3,0.283,0.349,0.484,49.9,48.9,8.3,8.3,0.457,15.9,30.7,0.184
Miami (OH),2012-2013,31,9,22,0.290,-6.62,-0.25,,3,13,,5,8,,4,13,,1954,2128,,65.3,104.6,0.375,0.382,0.564,56.3,59.4,11.1,10.9,0.538,19.9,37.6,0.254
Michigan NCAA,2012-2013,39,31,8,0.795,21.29,10.05,,12,6,,17,1,,5,5,,2932,2467,,64.1,97.7,0.226,0.335,0.501,50.1,52.5,8.3,8.3,0.478,16.0,32.3,0.154
Michigan State NCAA,2012-2013,36,27,9,0.750,18.63,10.55,,13,5,,17,1,,6,5,,2448,2129,,64.7,91.4,0.320,0.342,0.476,46.7,51.5,11.5,8.8,0.441,16.6,30.1,0.213
Middle Tennessee NCAA,2012-2013,34,28,6,0.824,11.18,-1.50,,19,1,,15,0,,11,3,,2405,1974,,65.6,87.9,0.428,0.317,0.481,47.7,46.3,9.8,7.0,0.444,20.5,31.5,0.271
Milwaukee,2012-2013,32,8,24,0.250,-10.31,-0.25,,3,13,,7,7,,1,15,,2007,2264,,66.0,105.5,0.304,0.306,0.530,56.6,54.2,11.5,11.6,0.500,15.2,39.2,0.213
Minnesota NCAA,2012-2013,34,21,13,0.618,16.84,10.31,,8,10,,15,2,,3,8,,2337,2115,,63.5,97.6,0.367,0.347,0.497,46.9,56.3,12.0,9.1,0.456,17.1,36.9,0.255
Mississippi NCAA,2012-2013,36,27,9,0.750,14.44,4.17,,12,6,,16,1,,6,6,,2779,2409,,70.5,94.0,0.311,0.363,0.495,51.9,54.6,8.1,7.8,0.464,18.5,35.5,0.206
Mississippi State,2012-2013,32,10,22,0.313,-4.52,4.36,,4,14,,7,7,,1,11,,1940,2224,,68.2,101.1,0.258,0.365,0.524,55.4,56.6,12.3,13.4,0.499,18.8,39.8,0.178
Mississippi Valley State,2012-2013,28,5,23,0.179,-19.14,-8.29,,5,13,,4,5,,1,16,,1765,2069,,70.7,104.0,0.431,0.274,0.542,56.7,49.1,11.1,11.2,0.515,18.8,41.9,0.276
Missouri NCAA,2012-2013,34,23,11,0.676,15.42,6.01,,11,7,,17,0,,2,8,,2588,2268,,68.2,97.0,0.297,0.349,0.493,46.3,46.3,9.3,8.2,0.461,15.1,31.5,0.203
Missouri State,2012-2013,33,11,22,0.333,-2.80,4.65,,7,11,,8,7,,2,12,,1966,2136,,61.5,104.5,0.386,0.350,0.546,55.4,55.9,7.7,9.6,0.510,17.1,33.3,0.272
Monmouth,2012-2013,31,10,21,0.323,-12.01,-4.17,,5,13,,5,8,,3,13,,2009,2252,,70.8,102.5,0.415,0.384,0.561,57.9,61.0,10.1,13.7,0.529,21.8,41.3,0.285
Montana NCAA,2012-2013,32,25,7,0.781,-1.19,-4.29,,19,1,,15,1,,10,4,,2238,2096,,63.8,100.7,0.350,0.303,0.519,53.6,48.6,8.9,8.4,0.481,16.1,33.7,0.248
Montana State,2012-2013,30,13,17,0.433,-11.00,-6.78,,10,10,,10,6,,3,10,,2118,2181,,67.0,106.7,0.382,0.353,0.582,53.9,53.4,9.4,8.1,0.548,19.3,33.0,0.280
Morehead State,2012-2013,33,15,18,0.455,-5.34,-1.79,,8,8,,10,5,,3,12,,2396,2408,,70.9,101.5,0.580,0.348,0.571,48.1,63.2,11.2,10.3,0.517,21.2,32.8,0.421
Morgan State,2012-2013,32,17,15,0.531,-5.38,-7.50,,10,6,,5,4,,8,9,,2162,2094,,67.3,95.7,0.382,0.307,0.492,51.6,49.0,10.5,8.0,0.453,18.3,39.7,0.257
Mount St. Mary's,2012-2013,32,18,14,0.563,-5.83,-4.08,,11,7,,10,2,,8,12,,2233,2289,,67.6,105.4,0.382,0.241,0.580,56.5,51.5,8.8,7.7,0.557,20.8,37.1,0.255
Murray State,2012-2013,31,21,10,0.677,1.25,-2.86,,10,6,,10,4,,8,4,,2257,2071,,67.0,98.1,0.329,0.319,0.511,50.7,53.3,9.8,7.9,0.471,17.7,34.5,0.240
Navy,2012-2013,31,8,23,0.258,-11.29,-4.42,,2,12,,5,9,,2,13,,1709,1888,,60.6,100.1,0.378,0.399,0.525,57.6,61.3,8.5,8.9,0.491,18.5,37.7,0.256
NC State NCAA,2012-2013,35,24,11,0.686,14.34,7.19,,11,7,,16,1,,3,7,,2708,2458,,68.6,102.0,0.290,0.323,0.504,49.8,45.6,8.7,8.2,0.468,14.1,35.2,0.210
Nebraska,2012-2013,33,15,18,0.455,4.40,9.58,,5,13,,11,7,,2,9,,1923,2094,,61.8,102.7,0.389,0.313,0.521,55.7,49.7,8.4,11.3,0.486,15.5,34.4,0.263
Nevada,2012-2013,31,12,19,0.387,0.35,5.25,,3,13,,10,7,,2,11,,2092,2229,,66.9,106.6,0.396,0.341,0.548,54.5,58.5,9.8,11.3,0.517,16.2,35.7,0.269
Nevada-Las Vegas NCAA,2012-2013,35,25,10,0.714,12.81,5.60,,10,6,,17,2,,6,6,,2498,2206,,68.9,91.1,0.294,0.319,0.475,48.0,50.9,9.4,6.7,0.439,16.3,29.5,0.204
New Hampshire,2012-2013,29,9,20,0.310,-8.24,-4.17,,5,11,,6,6,,3,13,,1745,1819,,64.5,96.5,0.364,0.311,0.495,54.0,45.9,9.8,8.5,0.452,16.3,32.9,0.258
New Mexico NCAA,2012-2013,35,29,6,0.829,13.24,6.59,,13,3,,15,1,,8,4,,2355,2122,,64.7,93.1,0.257,0.391,0.486,50.6,57.9,8.3,8.5,0.459,16.9,30.3,0.173
New Mexico State NCAA,2012-2013,35,24,11,0.686,5.09,0.68,,14,4,,15,1,,6,8,,2355,2175,,65.2,94.7,0.303,0.299,0.488,46.9,47.2,9.4,7.9,0.450,16.2,31.6,0.217
New Orleans,2012-2013,26,8,18,0.308,-21.28,-6.14,,,,,8,4,,0,13,,1791,1958,,72.6,101.3,0.403,0.310,0.539,54.7,57.5,12.3,7.2,0.508,19.2,38.5,0.269
Niagara,2012-2013,33,19,14,0.576,0.59,-1.14,,13,5,,11,4,,7,8,,2436,2379,,68.9,103.1,0.406,0.358,0.550,54.4,55.0,8.0,10.2,0.517,19.4,37.7,0.279
Nicholls State,2012-2013,30,9,21,0.300,-10.56,-5.00,,8,10,,5,5,,4,13,,2020,2187,,67.3,106.9,0.393,0.269,0.555,56.5,51.3,9.9,11.8,0.521,17.8,40.1,0.275
NJIT,2012-2013,29,16,13,0.552,-8.34,-9.02,,6,2,,12,3,,4,9,,2042,1869,,68.5,91.7,0.384,0.339,0.480,50.5,58.4,8.9,12.8,0.437,18.7,35.5,0.262
Norfolk State,2012-2013,33,21,12,0.636,-5.76,-6.54,,16,0,,11,0,,10,9,,2188,2162,,68.7,95.0,0.385,0.309,0.487,53.3,48.4,10.4,10.1,0.449,18.4,39.3,0.256
North Carolina NCAA,2012-2013,36,25,11,0.694,14.57,8.06,,12,6,,14,2,,7,6,,2762,2492,,71.6,96.3,0.268,0.330,0.509,51.4,47.8,9.4,8.4,0.480,18.6,35.0,0.188
North Carolina A&T NCAA,2012-2013,37,20,17,0.541,-6.93,-6.29,,8,8,,9,3,,5,12,,2299,2291,,67.1,92.0,0.409,0.382,0.488,53.6,57.0,10.1,10.8,0.449,20.1,36.4,0.267
North Carolina Central,2012-2013,31,22,9,0.710,-2.22,-7.04,,15,1,,12,2,,9,5,,2079,1758,,64.9,87.3,0.383,0.357,0.479,50.6,53.2,10.5,9.6,0.444,21.3,33.6,0.245
North Dakota,2012-2013,33,16,17,0.485,-8.66,-5.46,,12,8,,9,5,,6,11,,2222,2243,,67.2,100.7,0.325,0.314,0.521,53.9,49.4,10.3,10.7,0.485,17.6,36.0,0.234
North Dakota State,2012-2013,34,24,10,0.706,5.21,-4.01,,12,4,,12,1,,7,8,,2282,1908,,61.0,91.3,0.353,0.331,0.482,47.8,51.9,9.0,8.7,0.439,16.4,26.8,0.248
North Florida,2012-2013,32,13,19,0.406,-7.09,-2.96,,8,10,,7,4,,4,14,,2121,2235,,66.7,104.8,0.364,0.241,0.518,55.3,46.2,11.3,11.5,0.482,15.7,40.9,0.250
North Texas,2012-2013,32,12,20,0.375,-6.38,-2.71,,7,13,,8,7,,2,11,,2117,2201,,67.7,100.5,0.337,0.312,0.509,52.1,48.7,9.9,8.2,0.473,15.9,36.7,0.234
Northeastern,2012-2013,33,20,13,0.606,-1.34,-1.91,,14,4,,7,8,,10,3,,2273,2254,,63.8,104.6,0.291,0.329,0.551,55.1,49.9,10.8,10.4,0.522,19.0,39.8,0.209
Northern Arizona,2012-2013,32,11,21,0.344,-12.15,-3.69,,8,12,,6,6,,4,13,,2140,2411,,68.6,107.7,0.388,0.341,0.568,55.4,53.0,11.5,10.3,0.532,17.6,34.5,0.282
Northern Colorado,2012-2013,31,13,18,0.419,-7.76,-5.31,,10,10,,8,5,,4,13,,2184,2181,,66.3,105.6,0.330,0.379,0.548,50.5,54.9,9.1,8.5,0.517,16.2,32.1,0.234
Northern Illinois,2012-2013,30,5,25,0.167,-12.00,-2.20,,3,13,,3,11,,2,14,,1619,1885,,62.6,100.0,0.509,0.427,0.550,52.7,56.7,10.6,10.9,0.504,19.9,33.4,0.359
Northern Iowa,2012-2013,36,21,15,0.583,8.58,5.21,,11,7,,16,4,,5,6,,2400,2229,,63.4,96.6,0.260,0.349,0.514,52.2,46.3,9.9,7.9,0.486,17.5,29.2,0.185
Northern Kentucky,2012-2013,27,11,16,0.407,-7.55,-5.15,,9,9,,5,4,,6,9,,1582,1647,,60.4,101.0,0.357,0.350,0.534,56.1,54.6,8.2,11.3,0.498,18.1,34.5,0.253
Northwestern,2012-2013,32,13,19,0.406,5.36,8.29,,4,14,,8,11,,3,7,,1943,2037,,61.5,103.2,0.378,0.311,0.511,58.6,58.9,9.4,13.0,0.482,15.8,41.0,0.242
Northwestern State NCAA,2012-2013,32,23,9,0.719,0.39,-3.79,,15,3,,13,1,,8,7,,2559,2285,,74.4,96.0,0.388,0.267,0.499,52.4,48.1,9.3,5.4,0.469,18.9,39.4,0.243
Notre Dame NCAA,2012-2013,35,25,10,0.714,13.76,7.24,,11,7,,17,2,,4,5,,2450,2222,,62.0,99.5,0.246,0.292,0.495,49.4,60.7,9.0,9.3,0.468,13.7,32.7,0.170
Oakland,2012-2013,33,16,17,0.485,-4.38,-1.61,,10,6,,10,2,,5,14,,2444,2485,,68.9,108.4,0.351,0.399,0.590,53.5,58.9,8.4,11.0,0.566,18.7,33.3,0.246
Ohio,2012-2013,34,24,10,0.706,6.95,-1.05,,14,2,,16,2,,7,7,,2464,2192,,67.7,94.5,0.459,0.298,0.515,56.0,54.9,9.5,8.0,0.475,21.7,38.2,0.306
Ohio State NCAA,2012-2013,37,29,8,0.784,20.19,9.33,,13,5,,16,2,,5,5,,2599,2197,,64.3,92.0,0.295,0.362,0.491,49.5,48.1,6.8,7.4,0.454,18.0,30.0,0.211
Oklahoma NCAA,2012-2013,32,20,12,0.625,11.40,7.08,,11,7,,12,2,,5,7,,2260,2122,,66.8,98.5,0.314,0.343,0.507,51.3,50.1,9.5,6.5,0.474,16.8,34.5,0.218
Oklahoma State NCAA,2012-2013,33,24,9,0.727,15.57,6.72,,13,5,,15,2,,5,5,,2371,2079,,67.3,91.9,0.351,0.343,0.485,50.9,46.4,8.7,7.3,0.445,18.6,33.2,0.241
Old Dominion,2012-2013,30,5,25,0.167,-7.56,-1.53,,3,15,,2,15,,2,10,,1947,2128,,65.9,107.2,0.392,0.353,0.557,50.2,59.2,9.7,10.6,0.523,17.5,36.5,0.276
Omaha,2012-2013,31,11,20,0.355,-15.19,-3.91,,6,10,,7,6,,3,13,,2215,2548,,71.6,114.8,0.291,0.341,0.578,57.5,51.9,10.8,6.4,0.556,15.3,39.5,0.205
Oral Roberts,2012-2013,35,20,15,0.571,-0.27,-3.03,,13,5,,10,4,,9,8,,2484,2341,,66.5,99.8,0.274,0.287,0.513,49.4,54.0,10.4,8.9,0.489,16.4,34.9,0.182
Oregon NCAA,2012-2013,37,28,9,0.757,13.78,5.73,,12,6,,17,2,,6,5,,2650,2352,,68.8,90.8,0.333,0.298,0.498,47.5,47.5,9.6,7.1,0.464,19.4,29.6,0.225
Oregon State,2012-2013,32,14,18,0.438,6.01,4.26,,4,14,,9,8,,3,7,,2304,2248,,68.6,102.0,0.301,0.314,0.515,51.2,52.6,9.3,8.5,0.485,15.1,35.6,0.208
Pacific NCAA,2012-2013,35,22,13,0.629,1.67,0.76,,13,5,,13,2,,4,9,,2344,2238,,63.3,100.6,0.371,0.385,0.529,52.2,55.7,8.2,7.8,0.490,17.5,32.4,0.264
Penn State,2012-2013,31,10,21,0.323,2.86,9.47,,2,16,,8,9,,1,9,,1910,2115,,64.4,105.0,0.511,0.383,0.544,51.9,57.2,8.9,10.3,0.494,15.4,30.7,0.365
Pennsylvania,2012-2013,31,9,22,0.290,-6.95,-1.47,,6,8,,5,7,,4,12,,1947,2117,,67.5,100.7,0.450,0.335,0.531,55.7,54.6,11.2,11.4,0.478,18.4,36.7,0.334
Pepperdine,2012-2013,30,12,18,0.400,-3.85,0.94,,4,12,,6,7,,5,10,,1883,2021,,63.8,103.9,0.342,0.344,0.516,51.9,56.8,11.0,7.6,0.477,15.0,36.1,0.245
Pittsburgh NCAA,2012-2013,33,24,9,0.727,18.84,5.66,,12,6,,16,3,,6,3,,2282,1847,,60.4,91.6,0.364,0.354,0.493,46.9,53.4,9.0,9.4,0.446,19.2,33.0,0.263
Portland,2012-2013,32,11,21,0.344,-5.82,3.24,,4,12,,8,8,,2,11,,1951,2189,,65.5,104.0,0.351,0.340,0.534,50.4,55.1,12.9,7.7,0.499,15.5,33.0,0.246
Portland State,2012-2013,28,8,20,0.286,-10.94,-5.64,,5,15,,8,6,,0,14,,1929,2037,,65.3,111.0,0.328,0.300,0.568,53.9,56.5,10.0,7.7,0.540,15.5,36.5,0.233
Prairie View,2012-2013,34,15,19,0.441,-15.63,-10.11,,8,10,,9,4,,3,13,,2182,2223,,69.3,94.0,0.426,0.361,0.493,50.3,53.2,10.8,6.7,0.454,18.7,36.7,0.277
Presbyterian,2012-2013,32,8,24,0.250,-17.43,-4.67,,4,12,,7,6,,1,15,,1987,2248,,63.1,110.5,0.333,0.343,0.553,56.1,49.9,10.6,8.7,0.520,14.3,35.8,0.240
Princeton,2012-2013,28,17,11,0.607,3.17,-1.64,,10,4,,9,4,,8,6,,1803,1635,,60.4,96.2,0.364,0.269,0.511,50.2,45.7,10.7,9.1,0.468,17.9,30.5,0.264
Providence,2012-2013,34,19,15,0.559,9.30,6.56,,9,9,,14,4,,4,8,,2299,2206,,65.8,97.6,0.330,0.297,0.499,50.3,54.8,9.6,9.8,0.462,16.8,36.1,0.231
Purdue,2012-2013,34,16,18,0.471,9.04,7.87,,8,10,,12,7,,4,7,,2252,2212,,65.7,98.4,0.333,0.302,0.495,49.3,55.2,10.7,9.9,0.455,14.7,33.9,0.237
Purdue Fort Wayne,2012-2013,33,16,17,0.485,-6.99,-5.31,,7,9,,10,4,,4,10,,2213,2178,,65.7,99.0,0.368,0.328,0.540,49.8,47.6,9.5,7.8,0.507,18.1,27.6,0.255
Quinnipiac,2012-2013,31,15,16,0.484,-4.74,-4.90,,11,7,,8,6,,6,8,,2225,2220,,67.6,103.9,0.422,0.316,0.534,45.1,51.8,9.2,5.7,0.493,13.9,28.6,0.295
Radford,2012-2013,32,13,19,0.406,-10.83,-7.27,,7,9,,8,5,,4,12,,2136,2179,,68.4,98.0,0.393,0.273,0.525,52.9,50.8,10.2,9.8,0.488,19.3,35.2,0.270
Rhode Island,2012-2013,29,8,21,0.276,-0.58,4.97,,3,13,,5,10,,3,9,,1786,1947,,63.2,104.4,0.400,0.330,0.525,56.9,51.8,9.2,11.3,0.487,16.5,39.6,0.274
Rice,2012-2013,31,5,26,0.161,-11.13,0.01,,1,15,,5,11,,0,11,,1875,2199,,63.8,110.8,0.453,0.331,0.581,62.3,55.6,9.5,11.9,0.551,17.9,39.8,0.309
Richmond,2012-2013,34,19,15,0.559,6.92,3.45,,8,8,,15,2,,4,11,,2380,2262,,64.3,101.6,0.430,0.269,0.538,56.2,50.7,9.0,9.7,0.491,19.4,38.2,0.315
Rider,2012-2013,34,19,15,0.559,-1.19,-1.63,,12,6,,9,5,,8,9,,2166,2151,,65.9,95.9,0.383,0.336,0.500,52.2,52.3,10.8,8.4,0.455,17.9,35.1,0.271
Robert Morris,2012-2013,35,24,11,0.686,0.25,-4.89,,14,4,,13,3,,10,7,,2480,2300,,66.3,98.8,0.460,0.344,0.545,54.8,53.5,8.9,7.7,0.506,21.3,37.2,0.315
Rutgers,2012-2013,31,15,16,0.484,5.98,6.79,,5,13,,9,7,,4,8,,2027,2052,,64.7,102.3,0.398,0.358,0.520,51.9,59.4,9.9,7.6,0.479,16.6,38.5,0.279
Sacramento State,2012-2013,29,14,15,0.483,-9.50,-6.88,,8,12,,10,4,,4,11,,1876,1904,,63.7,103.0,0.279,0.375,0.526,53.4,61.6,8.5,10.4,0.497,16.2,35.3,0.196
Sacred Heart,2012-2013,29,9,20,0.310,-9.75,-3.68,,7,11,,5,7,,3,13,,2036,2212,,68.9,109.8,0.382,0.322,0.548,53.5,55.8,11.5,9.3,0.512,15.3,39.3,0.272
Saint Francis (PA),2012-2013,29,5,24,0.172,-15.15,-4.36,,5,13,,3,10,,2,14,,1804,2117,,64.4,111.3,0.399,0.333,0.573,57.0,55.4,10.7,10.1,0.530,16.5,38.8,0.303
Saint Joseph's,2012-2013,32,18,14,0.563,7.33,4.05,,8,8,,11,4,,5,8,,2150,2045,,63.2,100.3,0.239,0.327,0.488,52.3,56.0,9.5,8.3,0.461,13.6,36.6,0.166
Saint Louis NCAA,2012-2013,35,28,7,0.800,14.35,4.29,,13,3,,17,2,,6,3,,2388,2036,,64.5,89.5,0.350,0.266,0.489,52.7,54.0,9.0,10.4,0.455,20.5,31.9,0.229
Saint Mary's (CA) NCAA,2012-2013,35,28,7,0.800,14.46,3.26,,14,2,,16,1,,9,2,,2610,2203,,64.5,97.2,0.368,0.287,0.515,45.5,49.0,9.7,7.9,0.473,16.1,26.9,0.265
Saint Peter's,2012-2013,30,9,21,0.300,-9.04,-2.90,,3,15,,5,8,,4,11,,1788,1972,,64.1,101.7,0.416,0.339,0.542,55.3,53.1,9.5,10.2,0.501,19.0,36.5,0.296
Sam Houston,2012-2013,34,17,17,0.500,-6.48,-5.19,,8,10,,9,6,,6,10,,2168,2080,,65.3,92.4,0.470,0.310,0.508,49.6,64.3,8.6,11.3,0.458,20.0,29.4,0.328
Samford,2012-2013,32,11,21,0.344,-10.02,-4.34,,9,9,,7,6,,4,12,,1957,2114,,61.2,105.9,0.360,0.341,0.545,56.4,55.0,11.0,10.7,0.510,17.2,37.8,0.257
San Diego,2012-2013,34,16,18,0.471,-0.60,2.56,,7,9,,10,5,,4,9,,2215,2260,,64.6,102.1,0.362,0.297,0.529,53.4,49.5,10.8,10.9,0.492,17.5,36.5,0.256
San Diego State NCAA,2012-2013,34,23,11,0.676,12.95,6.14,,9,7,,14,1,,4,6,,2356,2077,,66.6,91.4,0.282,0.328,0.478,49.6,56.4,7.9,7.9,0.446,16.5,30.7,0.191
San Francisco,2012-2013,31,15,16,0.484,2.44,2.85,,7,9,,8,7,,6,5,,2161,2141,,66.7,103.1,0.321,0.339,0.528,54.2,45.0,8.1,7.2,0.495,15.2,32.0,0.227
San Jose State,2012-2013,29,9,20,0.310,-9.43,-0.96,,3,14,,5,9,,4,9,,1802,1999,,68.0,101.0,0.339,0.318,0.519,52.6,56.4,9.0,12.6,0.481,16.3,35.5,0.243
Santa Clara,2012-2013,38,26,12,0.684,6.54,1.68,,9,7,,15,5,,10,6,,2827,2577,,68.1,99.0,0.413,0.300,0.520,51.4,54.3,8.6,7.5,0.474,18.7,35.2,0.297
